#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign
MLAT,2019.12.24 16:00:10.602232,2019.12.24 16:00:10.602232,31,16,0,10,37.45747805,126.44896209,----,49,0.000000,0.000000,3270,VJC974,57610,1859,866.500000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:11.798840,2019.12.24 16:00:11.798840,32,16,0,11,37.45828807,126.43969774,-99,28,0.250000,270.000000,2000,AAR5185,57611,89,47.000000,-467.000000,-0.250000,-0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:10.225976,2019.12.24 16:00:10.225976,33,16,0,10,37.47126997,126.45781875,----,----,1.250000,180.000000,4177,SOO7970,57610,367,1649.500000,973.000000,0.000000,-1.250000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:09.636152,2019.12.24 16:00:09.636152,34,16,0,9,37.46385098,126.42165720,----,363,0.707107,135.000000,2000,----,57609,532,-1549.000000,150.000000,0.500000,-0.500000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:11.798840,2019.12.24 16:00:11.798840,35,16,0,11,37.45664120,126.43710673,-99,114,0.707107,315.000000,2000,HL8265H,57611,1396,-182.500000,-650.000000,-0.500000,0.500000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:10.684728,2019.12.24 16:00:10.684728,36,16,0,10,37.45352983,126.45933688,-99,43,1.118034,26.565051,7446,ETD873,57610,1504,1784.500000,-995.000000,0.500000,1.000000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:11.274552,2019.12.24 16:00:11.274552,37,16,0,11,37.46231675,126.45368278,-99,87,60.828139,324.872939,7411,ETH673,57611,1576,1284.500000,-20.500000,-35.000000,49.750000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:10.029368,2019.12.24 16:00:10.029368,38,16,0,10,37.44983375,126.44807160,----,----,0.000000,0.000000,----,MMA802,57610,1647,788.000000,-1405.500000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:11.602232,2019.12.24 16:00:11.602232,39,16,0,11,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57611,1859,866.500000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:12.274552,2019.12.24 16:00:12.274552,40,16,0,12,37.45828807,126.43969774,-99,28,0.000000,0.000000,2000,AAR5185,57612,89,47.000000,-467.500000,0.000000,0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:11.225976,2019.12.24 16:00:11.225976,41,16,0,11,37.47130215,126.45779729,----,----,1.118034,333.434949,4177,SOO7970,57611,367,1648.000000,977.000000,-0.500000,1.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:10.636152,2019.12.24 16:00:10.636152,42,16,0,10,37.46382415,126.42166793,----,369,1.581139,161.565051,2000,----,57610,532,-1548.500000,147.500000,0.500000,-1.500000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:12.798840,2019.12.24 16:00:12.798840,43,16,0,12,37.45665193,126.43710136,-99,114,0.353553,315.000000,2000,HL8265H,57612,1396,-182.500000,-649.500000,-0.250000,0.250000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:11.684728,2019.12.24 16:00:11.684728,44,16,0,11,37.45352983,126.45935297,-99,43,0.559017,63.434949,7446,ETD873,57611,1504,1786.000000,-995.500000,0.500000,0.250000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:12.012408,2019.12.24 16:00:12.012408,45,16,0,12,37.46281028,126.45326436,-99,----,65.886740,325.043600,7411,ETH673,57612,1576,1247.000000,34.500000,-37.750000,54.000000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:11.225976,2019.12.24 16:00:11.225976,46,16,0,11,37.44984448,126.44807696,-91,----,0.000000,0.000000,----,MMA802,57611,1647,788.000000,-1404.500000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:12.602232,2019.12.24 16:00:12.602232,47,16,0,12,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57612,1859,866.500000,-557.000000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:13.274552,2019.12.24 16:00:13.274552,48,16,0,13,37.45828807,126.43969774,-99,28,0.250000,270.000000,2000,AAR5185,57613,89,47.000000,-467.000000,-0.250000,-0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:12.225976,2019.12.24 16:00:12.225976,49,16,0,12,37.47131288,126.45780265,----,----,0.790569,18.434949,4177,SOO7970,57612,367,1648.500000,978.000000,0.250000,0.750000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:11.898296,2019.12.24 16:00:11.898296,50,16,0,11,37.46381879,126.42171621,----,369,2.236068,116.565051,2000,----,57611,532,-1544.000000,146.500000,2.000000,-1.000000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:13.798840,2019.12.24 16:00:13.798840,51,16,0,13,37.45665193,126.43710136,-99,114,0.250000,270.000000,2000,HL8265H,57613,1396,-183.000000,-649.500000,-0.250000,-0.000000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:12.684728,2019.12.24 16:00:12.684728,52,16,0,12,37.45352983,126.45935297,-99,41,0.250000,0.000000,7446,ETD873,57612,1504,1786.000000,-995.500000,0.000000,0.250000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:13.274552,2019.12.24 16:00:13.274552,53,16,0,13,37.46330917,126.45281374,-99,89,67.308989,324.066503,7411,ETH673,57613,1576,1207.500000,89.500000,-39.500000,54.500000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:12.225976,2019.12.24 16:00:12.225976,54,16,0,12,37.44984448,126.44807160,-91,----,0.000000,0.000000,----,MMA802,57612,1647,788.000000,-1405.000000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:13.602232,2019.12.24 16:00:13.602232,55,16,0,13,37.45747805,126.44896209,----,49,0.000000,0.000000,3270,VJC974,57613,1859,867.000000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:14.274552,2019.12.24 16:00:14.274552,56,16,0,14,37.45829344,126.43969238,-99,28,0.250000,270.000000,2000,AAR5185,57614,89,46.500000,-467.000000,-0.250000,-0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:13.225976,2019.12.24 16:00:13.225976,57,16,0,13,37.47129142,126.45779729,----,----,0.500000,180.000000,4177,SOO7970,57613,367,1648.500000,976.000000,0.000000,-0.500000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:12.898296,2019.12.24 16:00:12.898296,58,16,0,12,37.46380806,126.42177522,----,365,3.092329,104.036243,2000,----,57612,532,-1538.500000,145.500000,3.000000,-0.750000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:14.798840,2019.12.24 16:00:14.798840,59,16,0,14,37.45665193,126.43710673,-99,114,0.250000,90.000000,2000,HL8265H,57614,1396,-182.000000,-649.000000,0.250000,0.000000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:13.684728,2019.12.24 16:00:13.684728,60,16,0,13,37.45354056,126.45937979,-99,40,1.250000,53.130102,7446,ETD873,57613,1504,1788.500000,-994.000000,1.000000,0.750000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:14.274552,2019.12.24 16:00:14.274552,61,16,0,14,37.46380270,126.45237923,-99,78,68.590269,325.093521,7411,ETH673,57614,1576,1168.500000,145.000000,-39.250000,56.250000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:13.225976,2019.12.24 16:00:13.225976,62,16,0,13,37.44983912,126.44806623,-91,----,0.250000,180.000000,----,MMA802,57613,1647,787.500000,-1405.000000,0.000000,-0.250000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:14.602232,2019.12.24 16:00:14.602232,63,16,0,14,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57614,1859,866.500000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:15.274552,2019.12.24 16:00:15.274552,64,16,0,15,37.45828807,126.43969774,-99,28,0.250000,270.000000,2000,AAR5185,57615,89,47.000000,-467.000000,-0.250000,-0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:14.225976,2019.12.24 16:00:14.225976,65,16,0,14,37.47130215,126.45780265,----,----,0.000000,0.000000,4177,SOO7970,57614,367,1648.500000,977.000000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:13.636152,2019.12.24 16:00:13.636152,66,16,0,13,37.46379733,126.42179132,----,----,2.358495,122.005383,2000,----,57613,532,-1537.000000,144.000000,2.000000,-1.250000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:15.798840,2019.12.24 16:00:15.798840,67,16,0,15,37.45665729,126.43710673,-99,112,0.000000,0.000000,2000,HL8265H,57615,1396,-182.000000,-648.500000,0.000000,0.000000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:14.422584,2019.12.24 16:00:14.422584,68,16,0,14,37.45356202,126.45940661,-99,----,1.952562,50.194429,7446,ETD873,57614,1504,1790.500000,-992.000000,1.500000,1.250000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:15.274552,2019.12.24 16:00:15.274552,69,16,0,15,37.46428549,126.45193934,-99,85,67.568946,324.486966,7411,ETH673,57615,1576,1130.000000,198.000000,-39.250000,55.000000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:14.225976,2019.12.24 16:00:14.225976,70,16,0,14,37.44983375,126.44806623,-91,----,0.250000,180.000000,----,MMA802,57614,1647,787.500000,-1406.000000,0.000000,-0.250000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:15.602232,2019.12.24 16:00:15.602232,71,16,0,15,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57615,1859,867.000000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:16.274552,2019.12.24 16:00:16.274552,72,16,0,16,37.45829344,126.43969238,-99,28,0.250000,270.000000,2000,AAR5185,57616,89,46.500000,-467.000000,-0.250000,-0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:15.225976,2019.12.24 16:00:15.225976,73,16,0,15,37.47133434,126.45778656,----,----,1.581139,341.565051,4177,SOO7970,57615,367,1647.500000,980.500000,-0.500000,1.500000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:14.898296,2019.12.24 16:00:14.898296,74,16,0,14,37.46378124,126.42181814,----,360,2.704163,123.690068,2000,----,57614,532,-1535.000000,142.500000,2.250000,-1.500000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:17.323128,2019.12.24 16:00:17.323128,75,16,0,17,37.45664656,126.43710673,-99,112,0.500000,180.000000,2000,HL8265H,57617,1396,-182.500000,-649.500000,0.000000,-0.500000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:15.422584,2019.12.24 16:00:15.422584,76,16,0,15,37.45357811,126.45942271,-99,----,1.767767,45.000000,7446,ETD873,57615,1504,1792.500000,-990.000000,1.250000,1.250000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:16.012408,2019.12.24 16:00:16.012408,77,16,0,16,37.46481657,126.45143509,-99,----,70.955091,322.443716,7411,ETH673,57616,1576,1085.500000,257.500000,-43.250000,56.250000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:15.225976,2019.12.24 16:00:15.225976,78,16,0,15,37.44983375,126.44806623,-91,----,0.000000,0.000000,----,MMA802,57615,1647,787.500000,-1406.000000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:16.602232,2019.12.24 16:00:16.602232,79,16,0,16,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57616,1859,866.500000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:17.274552,2019.12.24 16:00:17.274552,80,16,0,17,37.45828807,126.43970311,-99,28,0.000000,0.000000,2000,AAR5185,57617,89,47.000000,-467.500000,0.000000,0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:16.815800,2019.12.24 16:00:16.815800,81,16,0,16,37.47133434,126.45779192,----,----,0.500000,0.000000,4177,SOO7970,57616,367,1647.500000,981.000000,0.000000,0.500000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:15.898296,2019.12.24 16:00:15.898296,82,16,0,15,37.46380270,126.42176449,----,361,0.353553,135.000000,2000,----,57615,532,-1539.500000,145.000000,0.250000,-0.250000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:18.323128,2019.12.24 16:00:18.323128,83,16,0,18,37.45664656,126.43710136,-99,112,0.250000,180.000000,2000,HL8265H,57618,1396,-182.500000,-649.500000,0.000000,-0.250000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:16.422584,2019.12.24 16:00:16.422584,84,16,0,16,37.45357811,126.45942807,-99,----,0.559017,63.434949,7446,ETD873,57616,1504,1793.000000,-990.000000,0.500000,0.250000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:17.012408,2019.12.24 16:00:17.012408,85,16,0,17,37.46536374,126.45098984,-99,----,73.159500,325.441058,7411,ETH673,57617,1576,1045.500000,318.000000,-41.500000,60.250000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:16.029368,2019.12.24 16:00:16.029368,86,16,0,16,37.44983375,126.44806623,----,----,0.000000,0.000000,----,MMA802,57616,1647,787.500000,-1406.000000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:17.602232,2019.12.24 16:00:17.602232,87,16,0,17,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57617,1859,866.500000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:18.274552,2019.12.24 16:00:18.274552,88,16,0,18,37.45828807,126.43970311,-99,28,0.250000,90.000000,2000,AAR5185,57618,89,47.500000,-467.500000,0.250000,0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:17.815800,2019.12.24 16:00:17.815800,89,16,0,17,37.47134507,126.45779729,----,----,0.790569,18.434949,4177,SOO7970,57617,367,1648.000000,982.000000,0.250000,0.750000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:16.636152,2019.12.24 16:00:16.636152,90,16,0,16,37.46380806,126.42168939,----,----,1.581139,251.565051,2000,----,57616,532,-1546.000000,145.000000,-1.500000,-0.500000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:19.323128,2019.12.24 16:00:19.323128,91,16,0,19,37.45665193,126.43710136,-99,110,0.353553,315.000000,2000,HL8265H,57619,1396,-183.000000,-649.000000,-0.250000,0.250000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:17.684728,2019.12.24 16:00:17.684728,92,16,0,17,37.45357811,126.45944417,-99,30,0.790569,71.565051,7446,ETD873,57617,1504,1794.000000,-990.000000,0.750000,0.250000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:17.422584,2019.12.24 16:00:17.422584,93,16,0,17,37.46591091,126.45050704,-106,----,76.970774,325.587321,7411,ETH673,57617,1576,1003.000000,378.500000,-43.500000,63.500000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:17.029368,2019.12.24 16:00:17.029368,94,16,0,17,37.44983375,126.44806087,----,----,0.000000,0.000000,----,MMA802,57617,1647,787.000000,-1406.000000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:18.602232,2019.12.24 16:00:18.602232,95,16,0,18,37.45747805,126.44896209,----,47,0.000000,0.000000,3270,VJC974,57618,1859,866.500000,-557.500000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:19.274552,2019.12.24 16:00:19.274552,96,16,0,19,37.45828807,126.43970847,-99,28,0.250000,90.000000,2000,AAR5185,57619,89,48.000000,-467.500000,0.250000,0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:19.340088,2019.12.24 16:00:19.340088,97,16,0,19,37.47133434,126.45776510,----,----,0.559017,243.434949,4177,SOO7970,57619,367,1645.500000,981.000000,-0.500000,-0.250000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:17.636152,2019.12.24 16:00:17.636152,98,16,0,17,37.46381342,126.42166793,----,----,1.581139,288.434949,2000,----,57617,532,-1548.000000,146.000000,-1.500000,0.500000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:20.323128,2019.12.24 16:00:20.323128,99,16,0,20,37.45664656,126.43710673,-99,112,0.353553,135.000000,2000,HL8265H,57620,1396,-182.500000,-649.500000,0.250000,-0.250000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:18.422584,2019.12.24 16:00:18.422584,100,16,0,18,37.45357811,126.45946026,-99,----,0.750000,90.000000,7446,ETD873,57618,1504,1795.500000,-990.500000,0.750000,0.000000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:18.684728,2019.12.24 16:00:18.684728,101,16,0,18,37.46649563,126.44999206,-106,142,77.131381,324.764558,7411,ETH673,57618,1576,957.500000,443.500000,-44.500000,63.000000,----,----,----,116,101,4004A,----
MLAT,2019.12.24 16:00:18.291512,2019.12.24 16:00:18.291512,102,16,0,18,37.44983375,126.44806623,----,34,0.000000,0.000000,----,MMA802,57618,1647,787.500000,-1406.000000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.24 16:00:19.602232,2019.12.24 16:00:19.602232,103,16,0,19,37.45747805,126.44896209,----,45,0.000000,0.000000,3270,VJC974,57619,1859,866.500000,-557.000000,0.000000,0.000000,----,----,----,116,101,8880F4,----
MLAT,2019.12.24 16:00:20.274552,2019.12.24 16:00:20.274552,104,16,0,20,37.45828807,126.43970311,-99,28,0.000000,0.000000,2000,AAR5185,57620,89,47.500000,-467.500000,0.000000,0.000000,----,----,----,116,101,71C361,----
MLAT,2019.12.24 16:00:20.602232,2019.12.24 16:00:20.602232,105,16,0,20,37.47134507,126.45777047,----,49,0.250000,0.000000,4177,SOO7970,57620,367,1646.000000,982.000000,0.000000,0.250000,----,----,----,116,101,A967C9,----
MLAT,2019.12.24 16:00:18.636152,2019.12.24 16:00:18.636152,106,16,0,18,37.46380806,126.42171085,----,390,0.707107,45.000000,2000,----,57618,532,-1544.500000,145.500000,0.500000,0.500000,----,----,----,116,101,0,----
MLAT,2019.12.24 16:00:21.323128,2019.12.24 16:00:21.323128,107,16,0,21,37.45664656,126.43710673,-99,106,0.250000,90.000000,2000,HL8265H,57621,1396,-182.500000,-650.000000,0.250000,0.000000,----,----,----,116,101,71C265,----
MLAT,2019.12.24 16:00:19.422584,2019.12.24 16:00:19.422584,108,16,0,19,37.45357275,126.45948172,-99,----,1.000000,90.000000,7446,ETD873,57619,1504,1797.500000,-991.000000,1.000000,0.000000,----,----,----,116,101,89649D,----
MLAT,2019.12.24 16:00:19.684728,2019.12.24 16:00:19.684728,109,16,0,19,37.46706426,126.44948781,-106,139,78.525474,324.589552,7411,ETH673,57619,1576,913.000000,506.500000,-45.500000,64.000000,----,----,----,116,101,4004A,----
