#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign
MLAT,2019.12.26 16:00:13.274552,2019.12.26 16:00:13.274552,33,16,0,13,37.45372832,126.45717502,-53,43,3.535534,135.000000,7430,KLM856,57613,1645,1593.000000,-973.500000,2.500000,-2.500000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:13.274552,2019.12.26 16:00:13.274552,34,16,0,13,37.45719910,126.46586537,-53,62,3.750000,233.130102,4307,AZG613,57613,1729,2362.500000,-588.000000,-3.000000,-2.250000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:13.684728,2019.12.26 16:00:13.684728,35,16,0,13,37.45034873,126.44747078,-53,64,0.250000,270.000000,2000,MMA802,57613,628,734.500000,-1348.500000,-0.250000,-0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:14.077944,2019.12.26 16:00:14.077944,36,16,0,14,37.47115731,126.45808697,----,112,0.000000,0.000000,0000,SOO7970,57614,702,1673.500000,961.000000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:12.701688,2019.12.26 16:00:12.701688,37,16,0,12,37.45396435,126.44838810,----,----,3.605551,236.309932,2000,----,57612,814,816.000000,-947.000000,-3.000000,-2.000000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:14.274552,2019.12.26 16:00:14.274552,38,16,0,14,37.45369077,126.45723403,-53,41,3.605551,123.690068,7430,KLM856,57614,1645,1598.500000,-977.500000,3.000000,-2.000000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:14.274552,2019.12.26 16:00:14.274552,39,16,0,14,37.45717764,126.46582246,-53,59,3.051639,235.007980,4307,AZG613,57614,1729,2358.500000,-590.000000,-2.500000,-1.750000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:14.684728,2019.12.26 16:00:14.684728,40,16,0,14,37.45034873,126.44746542,-53,64,0.250000,270.000000,2000,MMA802,57614,628,734.500000,-1348.500000,-0.250000,-0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:14.815800,2019.12.26 16:00:14.815800,41,16,0,14,37.47115731,126.45808160,----,----,0.000000,0.000000,0000,SOO7970,57614,702,1673.500000,961.000000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:13.963832,2019.12.26 16:00:13.963832,42,16,0,13,37.45394826,126.44833982,----,57,3.605551,236.309932,2000,----,57613,814,811.500000,-949.500000,-3.000000,-2.000000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:15.274552,2019.12.26 16:00:15.274552,43,16,0,15,37.45366931,126.45727158,-53,45,3.259601,122.471192,7430,KLM856,57615,1645,1602.000000,-979.500000,2.750000,-1.750000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:15.012408,2019.12.26 16:00:15.012408,44,16,0,15,37.45715618,126.46577954,-53,----,3.553168,230.710593,4307,AZG613,57615,1729,2354.500000,-593.000000,-2.750000,-2.250000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:15.684728,2019.12.26 16:00:15.684728,45,16,0,15,37.45035410,126.44747078,-53,66,0.000000,0.000000,2000,MMA802,57615,628,735.000000,-1348.000000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:16.077944,2019.12.26 16:00:16.077944,46,16,0,16,37.47115195,126.45808697,----,112,0.000000,0.000000,0000,SOO7970,57616,702,1673.500000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:15.291512,2019.12.26 16:00:15.291512,47,16,0,15,37.45392680,126.44830227,----,----,2.236068,243.434949,2000,----,57615,814,808.000000,-951.500000,-2.000000,-1.000000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:16.012408,2019.12.26 16:00:16.012408,48,16,0,16,37.45365858,126.45730913,-53,----,2.915476,120.963757,7430,KLM856,57616,1645,1605.500000,-981.000000,2.500000,-1.500000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:16.274552,2019.12.26 16:00:16.274552,49,16,0,16,37.45713472,126.46572590,-53,53,3.691206,241.699244,4307,AZG613,57616,1729,2350.000000,-595.000000,-3.250000,-1.750000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:16.488120,2019.12.26 16:00:16.488120,50,16,0,16,37.45035410,126.44747078,----,66,0.000000,0.000000,2000,MMA802,57616,628,735.000000,-1347.500000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:17.077944,2019.12.26 16:00:17.077944,51,16,0,17,37.47115195,126.45808697,----,112,0.000000,0.000000,0000,SOO7970,57617,702,1674.000000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:16.291512,2019.12.26 16:00:16.291512,52,16,0,16,37.45389462,126.44824326,----,----,4.160829,237.264774,2000,----,57616,814,803.000000,-955.000000,-3.500000,-2.250000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:17.274552,2019.12.26 16:00:17.274552,53,16,0,17,37.45364785,126.45736814,-53,45,2.926175,109.983107,7430,KLM856,57617,1645,1610.500000,-982.500000,2.750000,-1.000000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:17.012408,2019.12.26 16:00:17.012408,54,16,0,17,37.45709717,126.46567762,-53,----,3.905125,230.194429,4307,AZG613,57617,1729,2346.000000,-599.000000,-3.000000,-2.500000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:17.488120,2019.12.26 16:00:17.488120,55,16,0,17,37.45035946,126.44747078,----,66,0.000000,0.000000,2000,MMA802,57617,628,735.000000,-1347.500000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:17.815800,2019.12.26 16:00:17.815800,56,16,0,17,37.47113585,126.45810306,----,----,1.250000,143.130102,0000,SOO7970,57617,702,1675.500000,958.500000,0.750000,-1.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:17.291512,2019.12.26 16:00:17.291512,57,16,0,17,37.45387316,126.44818962,----,----,4.031129,240.255119,2000,----,57617,814,798.500000,-957.500000,-3.500000,-2.000000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:18.274552,2019.12.26 16:00:18.274552,58,16,0,18,37.45363712,126.45742178,-53,47,3.640055,105.945396,7430,KLM856,57618,1645,1615.500000,-983.500000,3.500000,-1.000000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:18.274552,2019.12.26 16:00:18.274552,59,16,0,18,37.45707035,126.46561861,-53,55,4.451123,231.842773,4307,AZG613,57618,1729,2340.500000,-602.500000,-3.500000,-2.750000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:18.488120,2019.12.26 16:00:18.488120,60,16,0,18,37.45036483,126.44749224,----,72,0.250000,90.000000,2000,MMA802,57618,628,736.500000,-1347.000000,0.250000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:18.815800,2019.12.26 16:00:18.815800,61,16,0,18,37.47114122,126.45810306,----,----,0.707107,135.000000,0000,SOO7970,57618,702,1675.000000,959.000000,0.500000,-0.500000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:18.291512,2019.12.26 16:00:18.291512,62,16,0,18,37.45385170,126.44815743,----,----,3.132491,241.389540,2000,----,57618,814,795.500000,-959.500000,-2.750000,-1.500000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:19.274552,2019.12.26 16:00:19.274552,63,16,0,19,37.45363712,126.45747006,-53,51,3.535534,98.130102,7430,KLM856,57619,1645,1619.500000,-983.500000,3.500000,-0.500000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:19.274552,2019.12.26 16:00:19.274552,64,16,0,19,37.45704353,126.46558106,-53,51,3.400368,233.972627,4307,AZG613,57619,1729,2337.000000,-605.000000,-2.750000,-2.000000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:19.684728,2019.12.26 16:00:19.684728,65,16,0,19,37.45037019,126.44749761,-53,74,0.250000,0.000000,2000,MMA802,57619,628,737.000000,-1346.000000,0.000000,0.250000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:19.225976,2019.12.26 16:00:19.225976,66,16,0,19,37.47115195,126.45808697,----,----,0.353553,315.000000,0000,SOO7970,57619,702,1673.500000,960.500000,-0.250000,0.250000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:19.291512,2019.12.26 16:00:19.291512,67,16,0,19,37.45383024,126.44811988,----,----,2.704163,236.309932,2000,----,57619,814,792.500000,-962.000000,-2.250000,-1.500000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:19.684728,2019.12.26 16:00:19.684728,68,16,0,19,37.45365322,126.45756125,-53,47,4.031129,82.874984,7430,KLM856,57619,1645,1627.500000,-982.000000,4.000000,0.500000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:20.274552,2019.12.26 16:00:20.274552,69,16,0,20,37.45702207,126.46553278,-53,49,3.400368,233.972627,4307,AZG613,57620,1729,2333.000000,-607.500000,-2.750000,-2.000000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:20.684728,2019.12.26 16:00:20.684728,70,16,0,20,37.45035946,126.44749224,-53,78,0.250000,270.000000,2000,MMA802,57620,628,736.500000,-1347.000000,-0.250000,-0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:20.225976,2019.12.26 16:00:20.225976,71,16,0,20,37.47115195,126.45808697,----,----,0.000000,0.000000,0000,SOO7970,57620,702,1673.500000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:20.553656,2019.12.26 16:00:20.553656,72,16,0,20,37.45380342,126.44807696,----,60,2.915476,239.036243,2000,----,57620,814,788.500000,-965.000000,-2.500000,-1.500000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:20.422584,2019.12.26 16:00:20.422584,73,16,0,20,37.45365322,126.45759344,-53,----,3.010399,85.236358,7430,KLM856,57620,1645,1630.500000,-982.000000,3.000000,0.250000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:21.274552,2019.12.26 16:00:21.274552,74,16,0,21,37.45699525,126.46547914,-53,51,4.160829,237.264774,4307,AZG613,57621,1729,2328.000000,-611.000000,-3.500000,-2.250000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:21.684728,2019.12.26 16:00:21.684728,75,16,0,21,37.45034337,126.44747615,-53,72,0.559017,206.565051,2000,MMA802,57621,628,735.500000,-1349.000000,-0.250000,-0.500000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:21.225976,2019.12.26 16:00:21.225976,76,16,0,21,37.47115731,126.45808697,----,----,0.000000,0.000000,0000,SOO7970,57621,702,1673.500000,961.000000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:21.553656,2019.12.26 16:00:21.553656,77,16,0,21,37.45379269,126.44803405,----,62,3.250000,247.380135,2000,----,57621,814,784.500000,-966.500000,-3.000000,-1.250000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:21.684728,2019.12.26 16:00:21.684728,78,16,0,21,37.45366931,126.45763099,-53,41,2.462214,66.037511,7430,KLM856,57621,1645,1633.500000,-980.000000,2.250000,1.000000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:22.274552,2019.12.26 16:00:22.274552,79,16,0,22,37.45696843,126.46542013,-53,49,4.589390,240.642246,4307,AZG613,57622,1729,2323.000000,-613.500000,-4.000000,-2.250000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:22.684728,2019.12.26 16:00:22.684728,80,16,0,22,37.45034337,126.44747615,-53,72,0.559017,206.565051,2000,MMA802,57622,628,735.000000,-1349.500000,-0.250000,-0.500000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:22.815800,2019.12.26 16:00:22.815800,81,16,0,22,37.47115195,126.45808697,----,----,0.000000,0.000000,0000,SOO7970,57622,702,1673.500000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:22.553656,2019.12.26 16:00:22.553656,82,16,0,22,37.45376587,126.44799650,----,59,3.051639,235.007980,2000,----,57622,814,781.500000,-969.000000,-2.500000,-1.750000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:22.684728,2019.12.26 16:00:22.684728,83,16,0,22,37.45370150,126.45771682,-53,43,5.153882,67.166346,7430,KLM856,57622,1645,1641.500000,-976.500000,4.750000,2.000000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:23.798840,2019.12.26 16:00:23.798840,84,16,0,23,37.45693088,126.46535575,-53,45,4.930771,239.534455,4307,AZG613,57623,1729,2317.000000,-617.500000,-4.250000,-2.500000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:23.684728,2019.12.26 16:00:23.684728,85,16,0,23,37.45035410,126.44747615,-53,64,0.000000,0.000000,2000,MMA802,57623,628,735.000000,-1348.500000,0.000000,0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:23.815800,2019.12.26 16:00:23.815800,86,16,0,23,37.47115195,126.45808697,----,----,0.000000,0.000000,0000,SOO7970,57623,702,1674.000000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:23.553656,2019.12.26 16:00:23.553656,87,16,0,23,37.45373905,126.44795895,----,59,3.201562,231.340192,2000,----,57623,814,778.000000,-972.000000,-2.500000,-2.000000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:23.422584,2019.12.26 16:00:23.422584,88,16,0,23,37.45371759,126.45775974,-53,----,3.807887,66.801409,7430,KLM856,57623,1645,1645.000000,-974.500000,3.500000,1.500000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:24.536696,2019.12.26 16:00:24.536696,89,16,0,24,37.45690405,126.46530211,-53,----,4.716991,237.994617,4307,AZG613,57624,1729,2312.000000,-620.500000,-4.000000,-2.500000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:24.684728,2019.12.26 16:00:24.684728,90,16,0,24,37.45034873,126.44746542,-53,59,0.250000,270.000000,2000,MMA802,57624,628,734.500000,-1348.500000,-0.250000,-0.000000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:24.815800,2019.12.26 16:00:24.815800,91,16,0,24,37.47115195,126.45808697,----,----,0.000000,0.000000,0000,SOO7970,57624,702,1673.500000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:24.553656,2019.12.26 16:00:24.553656,92,16,0,24,37.45370686,126.44792140,----,59,3.889087,225.000000,2000,----,57624,814,774.500000,-976.000000,-2.750000,-2.750000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:24.684728,2019.12.26 16:00:24.684728,93,16,0,24,37.45373368,126.45779729,-53,45,3.250000,67.380135,7430,KLM856,57624,1645,1648.500000,-973.000000,3.000000,1.250000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:25.798840,2019.12.26 16:00:25.798840,94,16,0,25,37.45687723,126.46525919,-53,40,3.750000,233.130102,4307,AZG613,57625,1729,2308.500000,-624.000000,-3.000000,-2.250000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:25.684728,2019.12.26 16:00:25.684728,95,16,0,25,37.45032728,126.44746006,-53,55,0.500000,180.000000,2000,MMA802,57625,628,733.500000,-1351.000000,0.000000,-0.500000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:25.815800,2019.12.26 16:00:25.815800,96,16,0,25,37.47115195,126.45809233,----,----,0.000000,0.000000,0000,SOO7970,57625,702,1674.000000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:24.701688,2019.12.26 16:00:24.701688,97,16,0,24,37.45368540,126.44787848,----,----,2.304886,229.398705,2000,----,57624,814,771.000000,-978.500000,-1.750000,-1.500000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:25.684728,2019.12.26 16:00:25.684728,98,16,0,25,37.45377660,126.45785093,-53,51,3.750000,53.130102,7430,KLM856,57625,1645,1653.500000,-968.500000,3.000000,2.250000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:26.798840,2019.12.26 16:00:26.798840,99,16,0,26,37.45683968,126.46520555,-53,38,4.609772,229.398705,4307,AZG613,57626,1729,2304.000000,-628.000000,-3.500000,-3.000000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:26.684728,2019.12.26 16:00:26.684728,100,16,0,26,37.45032191,126.44745469,-53,53,0.500000,180.000000,2000,MMA802,57626,628,733.500000,-1351.500000,0.000000,-0.500000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:26.815800,2019.12.26 16:00:26.815800,101,16,0,26,37.47115195,126.45808697,----,----,0.000000,0.000000,0000,SOO7970,57626,702,1674.000000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:25.963832,2019.12.26 16:00:25.963832,102,16,0,25,37.45367467,126.44784629,----,64,2.462214,246.037511,2000,----,57625,814,768.000000,-979.500000,-2.250000,-1.000000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:26.684728,2019.12.26 16:00:26.684728,103,16,0,26,37.45380878,126.45791531,-53,55,4.301163,54.462322,7430,KLM856,57626,1645,1658.500000,-964.500000,3.500000,2.500000,----,----,----,116,101,48436D,----
MLAT,2019.12.26 16:00:28.323128,2019.12.26 16:00:28.323128,104,16,0,28,37.45680213,126.46514654,-53,36,4.609772,229.398705,4307,AZG613,57628,1729,2298.500000,-632.000000,-3.500000,-3.000000,----,----,----,116,101,4243C3,----
MLAT,2019.12.26 16:00:27.422584,2019.12.26 16:00:27.422584,105,16,0,27,37.45032191,126.44745469,-53,----,0.353553,225.000000,2000,MMA802,57627,628,733.000000,-1351.500000,-0.250000,-0.250000,----,----,----,116,101,704458,----
MLAT,2019.12.26 16:00:28.077944,2019.12.26 16:00:28.077944,106,16,0,28,37.47115195,126.45809233,----,112,0.000000,0.000000,0000,SOO7970,57628,702,1674.000000,960.500000,0.000000,0.000000,----,----,----,116,101,A967C9,----
MLAT,2019.12.26 16:00:26.963832,2019.12.26 16:00:26.963832,107,16,0,26,37.45365858,126.44780874,----,62,2.795085,243.434949,2000,----,57626,814,764.500000,-981.500000,-2.500000,-1.250000,----,----,----,116,101,7585D0,----
MLAT,2019.12.26 16:00:27.684728,2019.12.26 16:00:27.684728,108,16,0,27,37.45383561,126.45795286,-53,55,3.952847,55.304846,7430,KLM856,57627,1645,1662.500000,-961.000000,3.250000,2.250000,----,----,----,116,101,48436D,----
